Unnamed: 0,HOURLYVISIBILITY,HOURLYWindSpeed,HOURLYPrecip,HOURLYRelativeHumidity,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYAltimeterSetting,HOURLYWindDirectionSin,HOURLYWindDirectionCos,HOURLYPressureTendencyIncr,HOURLYPressureTendencyDecr,HOURLYPressureTendencyCons,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
32318,10.0,14.0,0.0,74.0,80.0,74.0,71.0,30.17,30.19,30.19,-0.173648,-0.984808,0,1,0,2013,7,4,1656,-4,1902,-10,B6,N309JB,1119,JFK,CLT,78,541,16,56
26105,10.0,14.0,0.0,52.0,37.0,31.0,21.0,30.03,30.05,30.05,-0.984808,0.173648,0,1,0,2013,12,18,1421,0,1535,-3,EV,N836AS,5712,JFK,IAD,50,228,14,21
16295,6.0,11.0,0.0,78.0,69.0,65.0,62.0,30.08,30.11,30.1,-0.5,-0.866025,0,1,0,2013,5,29,1155,-5,1311,-3,9E,N601LR,3381,JFK,BOS,47,187,11,55
17289,10.0,14.0,0.0,94.0,73.0,72.0,71.0,29.73,29.75,29.75,-0.34202,-0.939693,0,1,0,2013,9,2,2142,13,2253,17,EV,N14573,3842,EWR,MHT,38,209,21,42
10974,10.0,8.0,0.0,79.0,38.0,36.0,32.0,30.34,30.35,30.36,0.642788,-0.766044,1,0,0,2013,3,10,1955,-5,2107,-10,US,N961UW,2189,LGA,DCA,52,214,19,55
18561,8.0,8.0,0.0,84.0,70.0,67.0,65.0,29.9,29.92,29.92,-0.766044,-0.642788,1,0,0,2013,6,17,758,-2,858,-24,UA,N27724,1199,EWR,BOS,42,200,7,58
19104,9.0,10.0,0.0,73.0,71.0,65.0,62.0,30.05,30.07,30.07,-0.34202,-0.939693,1,0,0,2013,5,20,1205,4,1424,-21,UA,N433UA,377,EWR,IAH,178,1400,12,5
27012,10.0,8.0,0.0,32.0,81.0,62.0,48.0,29.93,29.96,29.95,-0.642788,0.766044,0,1,0,2013,6,15,1444,9,1747,12,UA,N37422,1600,EWR,LAX,327,2454,14,44
11001,10.0,11.0,0.0,19.0,83.0,58.0,36.0,29.91,29.93,29.93,-0.984808,0.173648,0,1,0,2013,4,9,1513,33,1811,21,UA,N27724,1587,EWR,RSW,156,1068,15,13
3197,10.0,11.0,0.0,77.0,54.0,50.0,47.0,30.18,30.2,30.2,0.984808,-0.173648,0,1,0,2013,4,29,1618,8,1739,-5,9E,N919XJ,3359,JFK,BOS,42,187,16,18
2331,10.0,8.0,0.0,49.0,54.0,45.0,35.0,30.28,30.3,30.3,0.642788,0.766044,1,0,0,2013,5,5,957,-3,1215,-5,MQ,N506MQ,4654,LGA,ATL,113,762,9,57
15752,10.0,11.0,0.0,28.0,31.0,23.0,1.0,30.42,30.44,30.44,-0.642788,0.766044,1,0,0,2013,1,18,1510,4,1806,-13,UA,N14106,54,EWR,LAX,335,2454,15,10
21276,10.0,15.0,0.0,69.0,73.0,66.0,62.0,29.89,29.91,29.91,-0.766044,-0.642788,1,0,0,2013,6,8,1459,7,1719,10,B6,N354JB,119,JFK,MSY,173,1182,14,59
14604,10.0,6.0,0.0,78.0,57.0,53.0,50.0,29.68,29.7,29.7,0.5,0.866025,1,0,0,2013,11,2,855,-5,1020,-7,FL,N965AT,353,LGA,CAK,67,397,8,55
20036,10.0,9.0,0.0,47.0,78.0,65.0,56.0,30.24,30.26,30.26,-0.173648,-0.984808,0,1,0,2013,8,17,1457,-3,1738,-20,B6,N649JB,83,JFK,MCO,131,944,14,57
8415,10.0,11.0,0.0,36.0,40.0,32.0,15.0,30.56,30.58,30.58,-0.984808,0.173648,0,1,0,2013,11,29,1340,-3,1530,-21,US,N722US,1802,JFK,CLT,84,541,13,40
3412,10.0,15.0,0.0,70.0,83.0,75.0,72.0,30.16,30.18,30.18,0.173648,-0.984808,0,1,0,2013,7,5,1433,2,1714,-14,UA,N420UA,322,LGA,IAH,196,1416,14,33
12594,10.0,7.0,0.0,90.0,68.0,66.0,65.0,29.65,29.67,29.67,-0.984808,0.173648,0,1,0,2013,9,13,655,-5,949,-21,DL,N3737C,1415,JFK,SLC,266,1990,6,55
15557,10.0,22.0,0.0,37.0,43.0,34.0,18.0,29.76,29.78,29.78,-0.642788,0.766044,0,1,0,2013,3,4,1352,-8,1501,-12,B6,N274JB,602,JFK,PWM,53,273,13,52
4293,10.0,10.0,0.0,65.0,85.0,76.0,72.0,29.92,29.94,29.94,0.866025,-0.5,0,1,0,2013,7,22,1201,1,1454,4,AA,N319AA,3,JFK,LAX,324,2475,12,1
12340,10.0,13.0,0.0,71.0,80.0,73.0,70.0,29.85,29.87,29.87,1.22e-16,-1.0,0,1,0,2013,7,10,1559,0,1843,73,B6,N355JB,1734,JFK,BTV,61,266,15,59
18211,10.0,22.0,0.0,54.0,30.0,25.0,15.0,30.33,30.35,30.35,-0.984808,-0.173648,1,0,0,2013,12,11,1006,-4,1159,12,UA,N844UA,258,EWR,ORD,140,719,10,6
11437,10.0,24.0,0.0,43.0,32.0,26.0,12.0,30.13,30.15,30.15,-0.866025,0.5,1,0,0,2013,11,28,807,-3,1110,6,DL,N355NB,1109,LGA,TPA,141,1010,8,7
30190,5.0,18.0,0.16,90.0,73.0,71.0,70.0,30.03,30.05,30.05,-0.173648,-0.984808,0,1,0,2013,8,8,1730,80,2041,116,MQ,N0EGMQ,3357,LGA,ATL,103,762,17,30
7027,10.0,13.0,0.0,54.0,74.0,63.0,56.0,30.3,30.32,30.32,-0.173648,-0.984808,0,1,0,2013,6,21,1254,-6,1506,-13,EV,N741EV,5148,EWR,ATL,109,746,12,54
30350,10.0,16.0,0.0,45.0,63.0,52.0,41.0,30.0,30.02,30.02,-0.642788,0.766044,1,0,0,2013,6,4,812,-8,1058,-12,DL,N920DE,1959,JFK,MCO,132,944,8,12
10354,10.0,6.0,0.0,46.0,50.0,42.0,30.0,30.37,30.39,30.39,0.766044,0.642788,1,0,0,2013,10,29,1904,-6,2205,-5,AA,N3FHAA,1193,LGA,DFW,208,1389,19,4
32069,1.0,8.0,0.0,90.0,60.0,58.0,57.0,30.1,30.12,30.12,0.766044,-0.642788,0,1,0,2013,11,17,1357,-2,1638,6,DL,N990DL,2247,LGA,ATL,123,762,13,57
25202,10.0,8.0,0.0,88.0,76.0,73.0,72.0,30.21,30.23,30.23,-0.866025,-0.5,0,1,0,2013,7,5,600,-5,657,-23,WN,N8602F,3116,LGA,MDW,101,725,6,0
6554,1.5,15.0,0.07,93.0,57.0,56.0,55.0,30.27,30.29,30.29,0.866025,-0.5,0,1,0,2013,5,19,1314,14,1413,-7,WN,N738CB,2152,EWR,BNA,101,748,13,14
25039,10.0,10.0,0.0,76.0,72.0,67.0,64.0,29.9,29.93,29.92,-0.984808,0.173648,1,0,0,2013,8,3,1155,-5,1332,-8,EV,N11547,5680,EWR,CMH,76,463,11,55
17347,8.0,0.0,0.0,74.0,79.0,73.0,70.0,29.87,29.89,29.89,0.0,1.0,1,0,0,2013,8,28,854,-6,1017,1,US,N967UW,2140,LGA,BOS,34,184,8,54
18515,10.0,17.0,0.0,48.0,73.0,61.0,52.0,29.95,29.97,29.97,1.22e-16,-1.0,0,1,0,2013,9,7,1622,-7,1905,-28,B6,N633JB,1161,LGA,PBI,136,1035,16,22
127,1.75,16.0,0.02,85.0,34.0,32.0,30.0,30.09,30.11,30.11,-0.5,0.866025,1,0,0,2013,11,12,859,0,1237,38,AA,N3FHAA,1121,LGA,DFW,209,1389,8,59
6796,10.0,5.0,0.0,78.0,65.0,61.0,58.0,29.97,29.99,29.99,0.984808,-0.173648,0,1,0,2013,10,16,1415,4,1534,-7,UA,N516UA,643,EWR,ORD,111,719,14,15
13847,10.0,16.0,0.0,37.0,36.0,28.0,12.0,30.34,30.36,30.36,-0.34202,0.939693,1,0,0,2013,11,13,1139,2,1429,-44,UA,N87531,1663,EWR,SFO,332,2565,11,39
22703,7.0,11.0,0.07,81.0,64.0,60.0,58.0,29.69,29.71,29.71,0.984808,-0.173648,0,1,0,2013,6,13,1007,0,1121,-7,EV,N14562,4240,EWR,BUF,51,282,10,7
25757,6.0,6.0,0.0,94.0,74.0,73.0,72.0,29.83,29.86,29.85,0.34202,-0.939693,0,1,0,2013,8,13,626,-4,737,-10,B6,N351JB,2802,JFK,BUF,58,301,6,26
16157,10.0,8.0,0.0,80.0,48.0,45.0,42.0,30.25,30.27,30.27,0.984808,-0.173648,1,0,0,2013,5,5,2055,-5,2154,-16,US,N945UW,2144,LGA,BOS,37,184,20,55
20538,10.0,3.0,0.0,33.0,74.0,57.0,43.0,30.13,30.15,30.15,-2.45e-16,1.0,1,0,0,2013,8,15,1032,2,1329,8,UA,N26210,1257,LGA,IAH,193,1416,10,32
28014,8.0,11.0,0.0,90.0,45.0,44.0,42.0,30.02,30.04,30.04,-2.45e-16,1.0,1,0,0,2013,12,6,1400,0,1501,-6,US,N965UW,2150,LGA,BOS,37,184,14,0
22841,10.0,16.0,0.0,64.0,55.0,49.0,43.0,30.28,30.3,30.3,0.866025,-0.5,0,1,0,2013,4,18,1455,5,1553,-13,UA,N803UA,314,EWR,BOS,43,200,14,55
8557,10.0,25.0,0.0,55.0,42.0,36.0,27.0,29.97,29.99,29.99,-0.766044,0.642788,1,0,0,2013,11,23,612,12,913,-2,AA,N3GMAA,1103,LGA,DFW,222,1389,6,12
13948,10.0,22.0,0.03,82.0,41.0,39.0,36.0,29.33,29.35,29.35,-0.34202,0.939693,1,0,0,2013,11,27,1759,39,2052,22,AA,N546AA,2488,EWR,DFW,194,1372,17,59
8268,10.0,11.0,0.0,53.0,41.0,35.0,25.0,29.72,29.74,29.74,0.5,-0.866025,0,1,0,2013,3,24,1754,-6,2037,2,DL,N633DL,1047,LGA,ATL,126,762,17,54
15788,10.0,8.0,0.0,90.0,65.0,63.0,62.0,29.85,29.87,29.87,-0.34202,-0.939693,0,1,0,2013,5,21,2243,-2,2349,-12,B6,N198JB,128,JFK,BTV,45,266,22,43
25078,10.0,23.0,0.0,43.0,28.0,22.0,8.0,29.99,30.01,30.01,-0.939693,0.34202,1,0,0,2013,2,21,902,2,1029,12,B6,N328JB,56,JFK,BTV,52,266,9,2
19202,10.0,6.0,0.0,72.0,52.0,48.0,43.0,30.03,30.05,30.05,0.766044,-0.642788,1,0,0,2013,4,8,1943,-2,2235,-5,B6,N586JB,381,LGA,FLL,142,1076,19,43
7868,10.0,8.0,0.0,69.0,47.0,43.0,37.0,30.35,30.37,30.37,0.5,-0.866025,1,0,0,2013,4,15,1957,-3,2248,3,DL,N981DL,1147,LGA,ATL,114,762,19,57
14945,10.0,13.0,0.0,51.0,55.0,47.0,37.0,30.12,30.14,30.14,-0.34202,0.939693,1,0,0,2013,1,14,1657,-8,2013,3,AA,N4YFAA,1905,EWR,DFW,230,1372,16,57
4749,10.0,13.0,0.0,59.0,35.0,30.0,22.0,29.76,29.78,29.78,-0.766044,0.642788,1,0,0,2013,3,2,556,-4,822,-7,DL,N623DL,461,LGA,ATL,110,762,5,56
15966,10.0,5.0,0.0,64.0,52.0,46.0,40.0,30.05,30.07,30.07,-0.939693,-0.34202,1,0,0,2013,4,24,857,-3,1103,-12,DL,N326US,181,LGA,DTW,91,502,8,57
4217,10.0,20.0,0.0,58.0,40.0,35.0,26.0,29.83,29.86,29.85,-1.0,-1.84e-16,1,0,0,2013,2,12,859,-1,1136,1,DL,N309DE,485,EWR,ATL,121,746,8,59
7690,5.0,17.0,0.02,85.0,34.0,32.0,30.0,30.13,30.15,30.15,-0.173648,-0.984808,0,1,0,2013,1,28,1553,-2,1840,-6,UA,N77530,1550,EWR,LAS,330,2227,15,53
19223,7.0,6.0,0.0,84.0,68.0,65.0,63.0,30.05,30.07,30.07,1.22e-16,-1.0,0,1,0,2013,10,5,1712,-3,1822,-13,UA,N485UA,551,EWR,BOS,38,200,17,12
28848,10.0,11.0,0.0,74.0,81.0,75.0,72.0,29.83,29.85,29.85,-0.173648,-0.984808,0,1,0,2013,9,1,1346,-9,1506,-29,MQ,N523MQ,3493,LGA,CLE,63,419,13,46
24909,10.0,9.0,0.0,72.0,30.0,27.0,22.0,30.17,30.19,30.19,-0.642788,-0.766044,1,0,0,2013,12,19,653,-7,824,-35,EV,N718EV,5603,LGA,CLE,73,419,6,53
18417,10.0,14.0,0.0,73.0,65.0,60.0,56.0,30.1,30.12,30.12,-0.173648,-0.984808,1,0,0,2013,6,19,2052,-8,2213,-22,AA,N3ASAA,371,LGA,ORD,109,733,20,52
240,10.0,6.0,0.0,64.0,70.0,62.0,57.0,29.98,30.0,30.0,-0.866025,-0.5,1,0,0,2013,5,10,931,31,1222,12,UA,N36444,1114,EWR,SEA,325,2402,9,31
5662,10.0,11.0,0.0,51.0,59.0,50.0,41.0,30.31,30.33,30.33,1.22e-16,-1.0,1,0,0,2013,4,28,1012,-3,1311,1,AA,N3BLAA,731,LGA,DFW,195,1389,10,12
29077,10.0,18.0,0.0,40.0,84.0,67.0,57.0,29.9,29.92,29.92,-0.939693,0.34202,0,1,0,2013,10,2,1502,-3,1612,-9,DL,N707TW,1164,JFK,BOS,39,187,15,2
30579,7.0,13.0,0.0,87.0,72.0,69.0,68.0,30.02,30.04,30.04,0.984808,-0.173648,1,0,0,2013,7,12,1631,6,1915,36,9E,N915XJ,3440,JFK,RDU,74,427,16,31
9244,10.0,3.0,0.0,43.0,54.0,44.0,32.0,30.39,30.41,30.41,0.34202,0.939693,1,0,0,2013,10,29,1135,25,1419,-11,AA,N3FHAA,1599,LGA,MIA,136,1096,11,35
24765,10.0,9.0,0.0,83.0,52.0,49.0,47.0,30.21,30.23,30.23,-0.5,-0.866025,0,1,0,2013,11,22,857,-3,1215,-5,AA,N3JPAA,2335,LGA,MIA,163,1096,8,57
18396,10.0,6.0,0.0,66.0,32.0,29.0,22.0,30.3,30.32,30.32,-0.5,0.866025,0,1,0,2013,12,26,857,-3,1220,-11,DL,N941DL,874,LGA,MIA,172,1096,8,57
28191,10.0,7.0,0.0,52.0,34.0,29.0,18.0,30.53,30.55,30.55,0.642788,0.766044,0,1,0,2013,12,8,1419,10,1711,3,UA,N73276,1232,EWR,IAH,204,1400,14,19
22073,10.0,7.0,0.0,69.0,51.0,46.0,41.0,30.44,30.46,30.46,0.5,-0.866025,0,1,0,2013,11,21,2023,-6,2159,-17,EV,N27962,5956,LGA,CLE,69,419,20,23
9840,5.0,7.0,0.0,85.0,79.0,76.0,74.0,29.72,29.75,29.74,1.22e-16,-1.0,0,1,0,2013,9,2,1639,40,1826,26,EV,N13124,4576,EWR,GRR,91,605,16,39
2209,10.0,6.0,0.0,51.0,85.0,72.0,65.0,29.84,29.86,29.86,0.34202,-0.939693,1,0,0,2013,7,11,1545,0,1758,18,MQ,N918MQ,2793,JFK,CMH,83,483,15,45
2147,10.0,7.0,0.0,81.0,68.0,64.0,62.0,30.17,30.19,30.19,-0.5,-0.866025,0,1,0,2013,6,23,652,-3,1028,-33,DL,N641DL,315,JFK,SJU,193,1598,6,52
31801,10.0,7.0,0.0,59.0,67.0,59.0,52.0,29.94,29.97,29.96,-0.642788,-0.766044,1,0,0,2013,4,9,927,-5,1031,-11,B6,N652JB,1004,JFK,BOS,44,187,9,27
7580,10.0,9.0,0.0,40.0,64.0,52.0,39.0,30.04,30.06,30.06,-0.642788,0.766044,1,0,0,2013,5,17,951,-4,1119,9,MQ,N544MQ,4670,LGA,BNA,105,764,9,51
25295,10.0,9.0,0.0,59.0,54.0,47.0,40.0,29.99,30.01,30.01,-0.34202,0.939693,1,0,0,2013,9,23,746,1,955,-6,DL,N363NW,807,EWR,ATL,103,746,7,46
30206,10.0,16.0,0.0,79.0,76.0,71.0,69.0,29.49,29.51,29.51,1.22e-16,-1.0,0,1,0,2013,6,28,1707,-3,1924,19,B6,N298JB,1185,JFK,RDU,98,427,17,7
31282,10.0,16.0,0.0,87.0,71.0,68.0,67.0,29.74,29.76,29.76,-0.766044,-0.642788,1,0,0,2013,6,11,710,10,957,-22,B6,N597JB,671,JFK,LAX,320,2475,7,10
25267,10.0,9.0,0.0,79.0,72.0,68.0,65.0,29.98,30.0,30.0,0.984808,0.173648,1,0,0,2013,8,29,818,-7,1050,-14,DL,N3764D,857,JFK,SAN,294,2446,8,18
32489,10.0,16.0,0.0,38.0,39.0,31.0,15.0,29.9,29.92,29.92,-0.766044,-0.642788,0,1,0,2013,3,15,1155,-5,1309,0,US,N749US,2173,LGA,DCA,40,214,11,55
31853,10.0,16.0,0.0,81.0,64.0,61.0,58.0,30.04,30.06,30.06,0.984808,-0.173648,0,1,0,2013,6,6,1702,2,2052,-2,DL,N3759,329,JFK,SJU,183,1598,17,2
30872,10.0,20.0,0.0,70.0,65.0,59.0,55.0,29.58,29.6,29.6,-0.642788,-0.766044,0,1,0,2013,11,1,1335,10,1620,-1,UA,N38458,1122,EWR,PBI,149,1023,13,35
5540,10.0,3.0,0.0,77.0,56.0,52.0,49.0,30.27,30.29,30.29,0.984808,0.173648,1,0,0,2013,10,14,2056,-3,44,-14,DL,N37700,347,JFK,SJU,207,1598,20,56
7577,10.0,17.0,0.0,39.0,70.0,56.0,44.0,29.74,29.76,29.76,1.22e-16,-1.0,0,1,0,2013,5,16,1638,149,1756,159,B6,N247JB,1180,EWR,BOS,49,200,16,38
4902,10.0,17.0,0.0,53.0,43.0,37.0,27.0,30.29,30.31,30.31,-0.5,0.866025,0,1,0,2013,12,7,1350,20,1802,47,WN,N943WN,1631,EWR,PHX,352,2133,13,50
32299,10.0,13.0,0.0,90.0,56.0,54.0,53.0,29.98,30.01,30.0,0.173648,-0.984808,0,1,0,2013,12,5,1506,7,1749,-4,UA,N486UA,761,EWR,TPA,140,997,15,6
26058,10.0,10.0,0.0,54.0,75.0,64.0,57.0,30.29,30.31,30.31,0.173648,-0.984808,0,0,1,2013,8,24,1445,0,1708,-12,B6,N193JB,477,JFK,JAX,118,828,14,45
24548,10.0,15.0,0.0,52.0,33.0,28.0,17.0,30.48,30.5,30.5,0.173648,0.984808,1,0,0,2013,11,20,755,0,1046,-28,UA,N454UA,584,EWR,PDX,329,2434,7,55
21951,10.0,24.0,0.0,24.0,68.0,50.0,30.0,29.99,30.01,30.01,-0.866025,0.5,1,0,0,2013,5,26,1411,-4,1519,-16,EV,N825AS,5712,JFK,IAD,49,228,14,11
3464,10.0,25.0,0.0,30.0,31.0,23.0,3.0,29.91,29.93,29.93,-0.766044,0.642788,0,1,0,2013,2,1,1506,0,1826,7,UA,N13113,54,EWR,LAX,353,2454,15,6
7754,10.0,16.0,0.0,35.0,50.0,39.0,23.0,30.01,30.03,30.03,-0.939693,0.34202,1,0,0,2013,11,8,1210,-5,1515,-16,UA,N25705,1667,EWR,SNA,346,2434,12,10
6201,10.0,3.0,0.0,93.0,53.0,52.0,51.0,30.21,30.24,30.23,0.642788,0.766044,0,1,0,2013,10,15,734,29,1021,26,AA,N3GYAA,1107,LGA,DFW,199,1389,7,34
6680,6.0,20.0,0.04,93.0,47.0,46.0,45.0,29.94,29.96,29.96,0.173648,-0.984808,0,1,0,2013,3,12,839,29,1039,2,9E,N921XJ,3538,JFK,MSP,137,1029,8,39
19193,10.0,13.0,0.0,53.0,39.0,33.0,23.0,29.69,29.71,29.71,-0.866025,0.5,0,1,0,2013,3,2,1626,16,1750,-14,9E,N909XJ,3407,JFK,PIT,60,340,16,26
13999,10.0,11.0,0.0,38.0,59.0,47.0,33.0,30.01,30.03,30.03,-0.984808,0.173648,1,0,0,2013,10,20,1914,24,2218,6,B6,N559JB,669,JFK,SJC,342,2569,19,14
31828,10.0,16.0,0.0,52.0,74.0,63.0,55.0,30.11,30.13,30.13,1.22e-16,-1.0,0,1,0,2013,6,9,1747,-13,2015,-10,MQ,N721MQ,4413,LGA,XNA,175,1147,17,47
13486,10.0,8.0,0.0,76.0,37.0,34.0,30.0,30.29,30.31,30.31,0.984808,-0.173648,0,1,0,2013,2,22,2326,117,26,101,EV,N11547,4210,EWR,BTV,43,266,23,26
12553,10.0,20.0,0.0,33.0,54.0,42.0,25.0,30.11,30.13,30.13,-0.642788,0.766044,0,1,0,2013,10,25,1528,3,1852,12,AA,N323AA,133,JFK,LAX,327,2475,15,28
8496,9.0,6.0,0.0,85.0,74.0,71.0,69.0,29.96,29.99,29.98,0.34202,-0.939693,1,0,0,2013,7,28,1949,147,2137,170,EV,N29917,4187,EWR,BNA,116,748,19,49
31251,9.0,6.0,0.01,90.0,61.0,59.0,58.0,30.07,30.09,30.09,-2.45e-16,1.0,1,0,0,2013,5,8,830,-5,1152,17,AA,N3GFAA,717,LGA,DFW,185,1389,8,30
3959,10.0,16.0,0.0,64.0,33.0,29.0,22.0,30.31,30.33,30.33,-0.766044,-0.642788,0,1,0,2013,1,19,754,-5,855,-14,EV,N14916,4696,EWR,MHT,37,209,7,54
14683,10.0,6.0,0.0,42.0,33.0,27.0,12.0,30.07,30.09,30.09,-1.0,-1.84e-16,0,1,0,2013,1,3,1503,-2,1726,-8,UA,N580UA,745,LGA,DEN,208,1620,15,3
1393,10.0,10.0,0.0,66.0,50.0,45.0,39.0,30.25,30.27,30.27,-0.34202,-0.939693,1,0,0,2013,4,25,2136,21,8,15,B6,N520JB,97,JFK,DEN,234,1626,21,36
1954,10.0,18.0,0.0,56.0,31.0,26.0,17.0,30.22,30.25,30.24,-0.866025,-0.5,0,1,0,2013,12,11,1836,-2,2153,-21,UA,N590UA,389,JFK,SFO,342,2586,18,36
14173,10.0,6.0,0.0,29.0,50.0,38.0,19.0,30.56,30.58,30.58,0.173648,0.984808,0,1,0,2013,4,21,1354,-5,1546,4,EV,N15986,4709,EWR,MEM,150,946,13,54
32141,10.0,5.0,0.0,43.0,44.0,36.0,23.0,29.94,29.96,29.96,-0.984808,0.173648,1,0,0,2013,2,14,1204,19,1419,9,DL,N308DE,401,EWR,ATL,118,746,12,4
2060,10.0,6.0,0.0,61.0,51.0,45.0,38.0,29.76,29.78,29.78,0.866025,0.5,0,1,0,2013,10,23,821,-1,1018,4,EV,N13997,4691,EWR,DAY,87,533,8,21
4708,6.0,7.0,0.07,92.0,34.0,33.0,32.0,30.04,30.06,30.06,0.34202,0.939693,0,1,0,2013,1,16,713,-2,1037,-8,AA,N628AA,443,JFK,MIA,159,1089,7,13
29198,10.0,22.0,0.0,27.0,58.0,44.0,24.0,30.05,30.07,30.07,-0.642788,0.766044,1,0,0,2013,4,14,1545,46,1919,14,B6,N506JB,703,JFK,SJU,181,1598,15,45
1997,10.0,14.0,0.0,45.0,30.0,24.0,11.0,29.84,29.86,29.86,-0.984808,0.173648,1,0,0,2013,2,1,830,105,942,105,EV,N11140,4241,EWR,DCA,54,199,8,30
27268,8.0,11.0,0.0,82.0,78.0,74.0,72.0,29.81,29.83,29.83,0.34202,-0.939693,0,1,0,2013,9,1,1653,-7,1925,-29,UA,N423UA,525,LGA,IAH,188,1416,16,53
5265,10.0,3.0,0.0,40.0,53.0,43.0,29.0,30.35,30.38,30.37,1.0,6.12e-17,0,1,0,2013,10,29,1723,-7,1953,0,EV,N751EV,5298,LGA,OMA,183,1148,17,23
19151,10.0,11.0,0.0,47.0,40.0,33.0,21.0,29.74,29.76,29.76,-0.173648,0.984808,0,1,0,2013,3,2,1152,-8,1420,-48,DL,N711ZX,863,JFK,LAX,305,2475,11,52
29472,10.0,11.0,0.0,41.0,32.0,26.0,11.0,30.1,30.12,30.12,-0.866025,0.5,1,0,0,2013,1,2,1834,-1,2321,-25,DL,N670DN,329,JFK,SJU,192,1598,18,34
26792,5.0,5.0,0.0,93.0,64.0,63.0,62.0,30.06,30.08,30.08,0.866025,0.5,1,0,0,2013,10,5,716,-5,949,-21,UA,N15710,1456,LGA,IAH,194,1416,7,16
28779,10.0,17.0,0.0,56.0,78.0,67.0,61.0,29.77,29.79,29.79,-0.766044,-0.642788,0,1,0,2013,6,16,1707,-3,2035,20,AA,N323AA,181,JFK,LAX,332,2475,17,7
6647,10.0,7.0,0.0,72.0,56.0,51.0,47.0,30.17,30.19,30.19,-0.173648,-0.984808,1,0,0,2013,5,27,2355,-4,328,-17,B6,N599JB,701,JFK,SJU,188,1598,23,55
9826,10.0,9.0,0.0,67.0,84.0,76.0,72.0,30.02,30.04,30.04,-0.34202,-0.939693,0,1,0,2013,7,7,1158,-2,1450,-5,DL,N712TW,863,JFK,LAX,315,2475,11,58
8991,10.0,11.0,0.0,63.0,40.0,35.0,28.0,29.97,29.99,29.99,1.22e-16,-1.0,1,0,0,2013,2,14,1755,57,2157,110,B6,N183JB,139,JFK,RSW,201,1074,17,55
11666,8.0,3.0,0.0,87.0,69.0,66.0,65.0,30.0,30.02,30.02,0.866025,0.5,1,0,0,2013,10,4,2241,-4,2346,-10,B6,N284JB,108,JFK,PWM,48,273,22,41
20395,8.0,6.0,0.03,79.0,37.0,35.0,31.0,30.19,30.22,30.21,0.939693,0.34202,0,1,0,2013,11,26,1633,12,1838,-6,UA,N853UA,485,EWR,DEN,220,1605,16,33
27590,10.0,13.0,0.0,79.0,77.0,72.0,70.0,29.68,29.7,29.7,0.642788,-0.766044,0,1,0,2013,6,27,1705,20,1931,76,WN,N228WN,2625,LGA,MDW,121,725,17,5
31038,10.0,11.0,0.0,93.0,37.0,36.0,35.0,29.73,29.75,29.75,-2.45e-16,1.0,0,1,0,2013,2,24,611,-2,945,-14,UA,N68453,1599,EWR,PHX,305,2133,6,11
31934,10.0,8.0,0.0,69.0,78.0,71.0,67.0,30.16,30.18,30.18,1.22e-16,-1.0,0,1,0,2013,6,23,1152,-3,1303,-20,EV,N754EV,4974,LGA,BTV,48,258,11,52
27694,10.0,16.0,0.0,41.0,47.0,38.0,24.0,29.87,29.88,29.89,-0.766044,0.642788,1,0,0,2013,2,12,1554,-6,1846,6,DL,N661DN,847,LGA,ATL,141,762,15,54
8853,10.0,15.0,0.0,64.0,52.0,46.0,40.0,30.03,30.05,30.05,-0.173648,-0.984808,0,1,0,2013,5,14,1907,-3,2141,-59,AA,N335AA,21,JFK,LAX,299,2475,19,7
21773,10.0,5.0,0.0,33.0,63.0,49.0,33.0,30.39,30.41,30.41,0.766044,0.642788,0,1,0,2013,9,17,1324,-1,1605,-10,UA,N17133,1054,EWR,LAX,320,2454,13,24
20298,10.0,11.0,0.0,29.0,56.0,43.0,24.0,30.08,30.11,30.1,-2.45e-16,1.0,1,0,0,2013,4,14,1700,0,2010,37,DL,N672DL,1499,LGA,ATL,126,762,17,0
8001,1.0,25.0,0.02,85.0,33.0,31.0,29.0,30.01,30.03,30.03,-0.173648,0.984808,1,0,0,2013,3,8,1227,12,1547,31,B6,N346JB,625,JFK,HOU,194,1428,12,27
3583,10.0,11.0,0.0,83.0,55.0,52.0,50.0,30.02,30.04,30.04,-0.34202,-0.939693,0,1,0,2013,5,15,755,-5,1038,-27,B6,N805JB,25,JFK,FLL,137,1069,7,55
31564,10.0,13.0,0.0,68.0,66.0,60.0,55.0,30.02,30.04,30.04,0.984808,-0.173648,1,0,0,2013,9,26,1217,-6,1316,-19,UA,N73270,1163,EWR,BOS,38,200,12,17
27039,10.0,10.0,0.0,62.0,39.0,34.0,27.0,30.28,30.3,30.3,-1.0,-1.84e-16,1,0,0,2013,11,9,728,-1,957,-23,B6,N586JB,461,LGA,PBI,134,1035,7,28
22211,10.0,13.0,0.0,84.0,75.0,72.0,70.0,29.68,29.7,29.7,0.642788,-0.766044,0,1,0,2013,6,27,1811,49,2109,56,UA,N34137,1109,EWR,MCO,140,937,18,11
