year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,7,22,1644,84,1947,126,EV,N14168,6002,EWR,SDF,104,642,16,44
2013,6,30,1658,-2,2000,48,B6,N281JB,1119,JFK,CLT,97,541,16,58
2013,7,28,2039,99,27,164,DL,N3751B,2454,JFK,DEN,221,1626,20,39
2013,9,23,801,1,1020,-30,DL,N379DA,1959,JFK,MCO,121,944,8,1
2013,7,26,1406,12,1515,5,B6,N228JB,118,JFK,BOS,44,187,14,6
2013,6,23,2048,15,110,40,UA,N77296,1071,EWR,BQN,205,1585,20,48
2013,7,4,905,15,1244,-5,DL,N3759,301,JFK,SJU,198,1598,9,5
2013,9,22,2051,-4,2323,-36,B6,N632JB,1205,JFK,PDX,310,2454,20,51
2013,1,9,626,-8,930,-5,UA,N670UA,772,EWR,MIA,154,1085,6,26
2013,1,31,1713,-2,2015,-25,DL,N3751B,503,JFK,SAN,338,2446,17,13
2013,9,17,921,-2,1211,-18,UA,N38467,1581,EWR,SEA,311,2402,9,21
2013,8,13,756,-4,1121,17,DL,N341NW,2190,JFK,MIA,146,1089,7,56
2013,8,18,843,-7,939,-38,EV,N718EV,5132,LGA,SYR,36,198,8,43
2013,4,30,1757,-3,2010,-25,DL,N688DL,61,LGA,ATL,105,762,17,57
2013,1,31,600,0,712,-18,WN,N8319F,3223,LGA,MDW,116,725,6,0
2013,7,18,1820,0,2114,62,UA,N479UA,589,EWR,ORD,106,719,18,20
2013,6,21,1511,-4,1802,-14,DL,N903DE,2181,LGA,MCO,133,950,15,11
2013,4,16,1025,-7,1318,0,UA,N571UA,455,LGA,IAH,200,1416,10,25
2013,7,19,2155,85,2318,67,9E,N8971A,4127,JFK,IAD,41,228,21,55
2013,12,11,1715,0,2034,14,DL,N317NB,1585,LGA,MCO,155,950,17,15
2013,12,27,1101,-3,1313,-22,UA,N37287,1172,LGA,DEN,225,1620,11,1
2013,12,28,1056,-4,1210,-12,EV,N707EV,5349,LGA,BTV,43,258,10,56
2013,8,21,738,53,926,18,US,N510UW,623,JFK,PHX,260,2153,7,38
2013,5,16,1539,-6,1832,-38,AA,N336AA,133,JFK,LAX,327,2475,15,39
2013,4,22,1208,22,1542,73,UA,N66056,1479,EWR,MCO,144,937,12,8
2013,12,26,1615,20,1916,11,WN,N930WN,2351,LGA,HOU,228,1428,16,15
2013,12,26,1006,1,1343,9,DL,N302DQ,2453,LGA,EYW,181,1207,10,6
2013,8,24,1452,-3,1627,-8,MQ,N922MQ,3231,JFK,PIT,62,340,14,52
2013,6,1,1633,3,1859,-24,UA,N18112,1678,EWR,IAH,180,1400,16,33
2013,5,23,552,-8,641,-14,US,N949UW,1289,LGA,PHL,33,96,5,52
2013,9,11,1931,6,2326,38,DL,N325US,498,JFK,SAT,194,1587,19,31
2013,11,12,1033,-7,1221,22,B6,N309JB,2602,JFK,BUF,65,301,10,33
2013,5,2,1904,35,2119,47,US,N545UW,297,JFK,CLT,83,541,19,4
2013,12,27,744,-1,1055,15,MQ,N517MQ,3066,JFK,TPA,160,1005,7,44
2013,3,18,823,-2,1039,13,US,N668AW,487,JFK,CLT,103,541,8,23
2013,5,31,2023,-7,2208,7,FL,N923AT,354,LGA,CAK,85,397,20,23
2013,11,26,1729,-1,1943,15,US,N672AW,687,EWR,CLT,98,529,17,29
2013,8,16,1712,-2,1915,-16,UA,N577UA,509,LGA,DEN,214,1620,17,12
2013,3,20,1103,3,1356,-2,UA,N39418,1143,EWR,PBI,159,1023,11,3
2013,5,1,1255,-10,1452,-3,MQ,N720MQ,4426,LGA,CMH,73,479,12,55
2013,7,29,1024,9,1122,-7,UA,N38268,1163,EWR,BOS,41,200,10,24
2013,1,3,606,-4,915,0,AA,N3FYAA,1837,LGA,MIA,167,1096,6,6
2013,8,8,1951,142,2336,161,VX,N631VA,193,EWR,SFO,348,2565,19,51
2013,9,12,1247,0,1542,7,B6,N552JB,553,JFK,PBI,147,1028,12,47
2013,11,14,1320,-5,1445,-3,B6,N329JB,2402,JFK,BUF,56,301,13,20
2013,5,23,2317,92,202,57,AA,N327AA,185,JFK,LAX,325,2475,23,17
2013,3,30,903,3,1146,-34,AA,N7BGAA,647,JFK,MIA,137,1089,9,3
2013,6,5,1641,1,1842,-3,MQ,N738MQ,4540,LGA,DTW,90,502,16,41
2013,2,12,854,-6,1007,-13,US,N951UW,2120,LGA,BOS,43,184,8,54
2013,6,23,806,-9,927,-3,MQ,N830MQ,3370,JFK,DCA,48,213,8,6
2013,2,15,2302,92,17,82,B6,N351JB,104,JFK,BUF,55,301,23,2
2013,3,26,1057,1,1207,-8,EV,N14953,4293,EWR,BUF,54,282,10,57
2013,9,12,1824,4,2320,116,B6,N595JB,1013,JFK,LGB,316,2465,18,24
2013,3,26,2203,4,102,6,B6,N529JB,11,JFK,FLL,153,1069,22,3
2013,9,16,1238,9,1416,29,B6,N183JB,2502,JFK,BUF,60,301,12,38
2013,4,30,1205,-5,1324,-1,WN,N395SW,149,EWR,MDW,101,711,12,5
2013,7,15,835,-5,1117,-15,UA,N555UA,443,JFK,LAX,286,2475,8,35
2013,1,4,1243,3,1443,-2,DL,N334NB,1131,LGA,DTW,83,502,12,43
2013,11,1,653,-2,913,-1,UA,N566UA,343,LGA,DEN,224,1620,6,53
2013,4,8,1745,10,2052,49,DL,N353NW,884,LGA,DEN,274,1620,17,45
2013,12,27,448,-12,648,-3,US,N543UW,1895,EWR,CLT,92,529,4,48
2013,4,25,2037,7,2245,-13,B6,N659JB,115,JFK,MSY,170,1182,20,37
2013,12,15,1814,29,1953,-5,DL,N644DL,1321,EWR,MSP,145,1008,18,14
2013,7,8,1142,-3,1331,-9,MQ,N522MQ,3546,LGA,MSP,132,1020,11,42
2013,9,22,1029,4,1131,-9,MQ,N5PBMQ,3611,EWR,ORD,104,719,10,29
2013,6,24,947,-8,1225,-25,AA,N479AA,731,LGA,DFW,182,1389,9,47
2013,3,12,1612,15,1808,48,UA,N37252,1116,EWR,BOS,81,200,16,12
2013,12,17,1114,9,1344,9,WN,N945WN,1250,LGA,DEN,235,1620,11,14
2013,12,31,1851,-4,2027,-13,MQ,N813MQ,3591,LGA,RDU,72,431,18,51
2013,4,16,833,4,1122,3,UA,N14219,1400,EWR,MCO,134,937,8,33
2013,12,11,1738,17,1838,16,EV,N14542,3811,EWR,ALB,31,143,17,38
2013,6,19,657,-3,955,-8,DL,N193DN,763,JFK,LAX,323,2475,6,57
2013,12,26,1454,13,1733,9,9E,N601LR,2918,JFK,IND,106,665,14,54
2013,5,25,1615,25,1822,30,EV,N18557,3819,EWR,GRR,96,605,16,15
2013,10,23,1950,95,2201,127,EV,N730EV,5287,LGA,MSN,116,812,19,50
2013,10,17,753,-12,1040,-26,DL,N317NB,1109,LGA,TPA,147,1010,7,53
2013,6,21,702,-8,851,-24,MQ,N735MQ,3547,LGA,XNA,148,1147,7,2
2013,12,26,1218,-7,1539,4,AA,N635AA,1697,JFK,MIA,170,1089,12,18
2013,5,7,1814,14,1928,-7,WN,N7702A,504,EWR,MDW,94,711,18,14
2013,11,12,2303,18,12,19,B6,N284JB,108,JFK,PWM,50,273,23,3
2013,8,28,1156,-4,1512,-3,UA,N505UA,766,JFK,SFO,343,2586,11,56
2013,8,3,752,-1,944,-6,US,N197UW,1733,LGA,CLT,78,544,7,52
2013,4,5,1706,-4,2002,-18,UA,N39726,1259,LGA,IAH,187,1416,17,6
2013,2,14,1755,57,2157,110,B6,N183JB,139,JFK,RSW,201,1074,17,55
2013,11,23,1443,-2,1620,-5,UA,N15710,1298,EWR,CLE,78,404,14,43
2013,11,9,1156,1,1415,-5,MQ,N9EAMQ,3670,LGA,ATL,116,762,11,56
2013,5,6,2120,-1,2337,-22,UA,N463UA,939,EWR,IAH,174,1400,21,20
2013,7,30,1759,-1,1934,-28,UA,N38467,1187,EWR,CLE,66,404,17,59
2013,3,22,1114,-6,1228,-34,EV,N600QX,5273,LGA,PIT,56,335,11,14
2013,5,13,852,12,1047,9,EV,N19554,4297,EWR,DTW,89,488,8,52
2013,3,25,1248,-4,1411,-9,EV,N16981,4106,EWR,BNA,106,748,12,48
2013,4,16,1859,-1,2006,-9,US,N951UW,2140,LGA,BOS,40,184,18,59
2013,10,4,2014,34,2202,42,AA,N4YNAA,363,LGA,ORD,129,733,20,14
2013,11,13,1452,-3,1604,-5,DL,N330NW,1164,JFK,BOS,45,187,14,52
2013,6,4,1353,24,1755,-16,UA,N76054,15,EWR,HNL,584,4963,13,53
2013,8,25,1019,-10,1322,-14,UA,N554UA,642,JFK,SFO,333,2586,10,19
2013,8,27,1648,-11,1847,-18,9E,N8797A,3932,EWR,CVG,92,569,16,48
2013,8,25,1053,-7,1319,-38,DL,N376NW,1443,LGA,MCO,118,950,10,53
2013,5,13,1848,45,2100,73,UA,N423UA,515,EWR,ORD,108,719,18,48
2013,10,28,1850,-10,2029,-10,UA,N483UA,693,LGA,ORD,126,733,18,50
2013,8,18,1510,0,1641,6,MQ,N525MQ,3433,JFK,DCA,53,213,15,10
2013,3,13,1128,-2,1336,-10,EV,N11164,4235,EWR,MCI,157,1092,11,28
2013,1,18,1822,-8,2138,-27,AA,N3HRAA,269,JFK,SEA,358,2422,18,22
2013,2,3,1636,-4,1834,-16,MQ,N711MQ,4540,LGA,DTW,89,502,16,36
2013,6,27,1934,55,2216,108,9E,N8908D,4295,JFK,ORF,53,290,19,34
2013,4,11,554,-6,802,-8,MQ,N534MQ,4650,LGA,ATL,110,762,5,54
2013,7,22,1453,-7,1909,79,AA,N576AA,883,EWR,DFW,210,1372,14,53
2013,10,20,1111,-2,1325,-7,UA,N76502,1010,LGA,DEN,232,1620,11,11
2013,12,26,1737,8,2044,-24,UA,N38446,1289,EWR,SFO,340,2565,17,37
2013,1,27,1639,-6,1847,-13,DL,N353NB,1473,LGA,MEM,147,963,16,39
2013,9,29,927,-2,1216,-18,AA,N4YCAA,1223,EWR,DFW,194,1372,9,27
2013,6,7,1107,-7,1340,-9,B6,N606JB,523,EWR,MCO,138,937,11,7
2013,6,26,2149,50,2359,79,EV,N15572,4672,EWR,STL,124,872,21,49
2013,4,20,1231,31,1529,21,DL,N972DL,1174,LGA,PBI,159,1035,12,31
2013,8,7,1314,0,1447,-18,US,N114UW,1979,EWR,CLT,73,529,13,14
2013,9,21,729,-6,1006,-22,DL,N721TW,183,JFK,SEA,312,2422,7,29
2013,10,27,2049,-11,2322,-23,B6,N648JB,499,LGA,MCO,133,950,20,49
2013,10,31,1521,-4,1723,-3,EV,N14558,4576,EWR,GRR,101,605,15,21
2013,6,18,1638,45,1918,129,EV,N16541,5682,EWR,MKE,120,725,16,38
2013,11,27,725,15,1101,36,AA,N3FNAA,2279,LGA,MIA,178,1096,7,25
2013,12,8,1633,-7,1833,15,EV,N13969,4702,EWR,GSO,85,445,16,33
2013,11,26,725,-5,828,-16,UA,N411UA,424,EWR,BOS,44,200,7,25
2013,3,12,1733,88,1906,76,MQ,N725MQ,4415,LGA,RDU,71,431,17,33
2013,10,2,1959,124,2159,149,MQ,N811MQ,3301,LGA,RDU,62,431,19,59
2013,9,2,902,-8,1139,-36,AA,N3GDAA,713,LGA,DFW,194,1389,9,2
2013,4,5,1731,1,1912,-7,US,N648AW,449,EWR,CLT,79,529,17,31
2013,8,6,1738,93,1842,70,YV,N507MJ,3771,LGA,IAD,41,229,17,38
2013,6,6,1706,-9,1901,1,AA,N474AA,2019,LGA,STL,128,888,17,6
2013,3,4,1949,115,2244,95,UA,N75858,1127,EWR,SFO,328,2565,19,49
2013,12,27,1210,25,1323,3,WN,N493WN,614,LGA,MDW,115,725,12,10
2013,7,15,1704,-2,2109,-2,B6,N605JB,803,JFK,SJU,198,1598,17,4
2013,1,1,903,43,1045,50,MQ,N532MQ,4655,LGA,BNA,142,764,9,3
2013,4,15,857,-8,1207,-9,UA,N73270,1170,EWR,FLL,152,1065,8,57
2013,3,27,1948,-7,2113,-18,9E,N8477R,4127,JFK,IAD,48,228,19,48
2013,8,15,930,-5,1226,-14,WN,N556WN,4381,EWR,AUS,209,1504,9,30
2013,1,10,1852,-3,2220,-25,VX,N621VA,29,JFK,SFO,362,2586,18,52
2013,8,7,712,-2,829,-19,EV,N14173,4213,EWR,RDU,62,416,7,12
2013,2,12,922,-2,1125,7,EV,N13989,4711,EWR,STL,146,872,9,22
2013,11,6,1239,24,1508,23,WN,N551WN,332,EWR,DEN,248,1605,12,39
2013,7,18,612,12,803,-3,EV,N11181,4535,EWR,MSP,144,1008,6,12
2013,11,5,1656,-4,1905,10,AA,N3EEAA,199,JFK,ORD,132,740,16,56
2013,2,18,634,4,831,-12,US,N196UW,1274,LGA,CLT,80,544,6,34
2013,10,23,1752,-8,1930,13,US,N948UW,2158,LGA,BOS,49,184,17,52
2013,8,31,1557,-3,1851,13,DL,N302NB,847,LGA,ATL,120,762,15,57
2013,8,18,636,-2,914,-8,UA,N37290,1115,EWR,TPA,140,997,6,36
2013,6,25,631,1,915,-9,B6,N597JB,929,JFK,RSW,145,1074,6,31
2013,7,9,1228,-2,1444,-36,WN,N960WN,40,LGA,HOU,178,1428,12,28
2013,2,12,727,-2,848,-1,B6,N273JB,1305,JFK,IAD,52,228,7,27
2013,1,23,723,-7,945,-19,DL,N320NB,807,EWR,ATL,114,746,7,23
2013,1,13,1829,0,2018,-14,US,N104UW,1973,EWR,CLT,84,529,18,29
2013,6,27,2230,255,48,223,UA,N451UA,234,EWR,DFW,179,1372,22,30
2013,8,25,1213,-4,1420,-56,UA,N15710,1010,EWR,SNA,291,2434,12,13
2013,6,17,1811,11,1917,2,US,N751UW,2185,LGA,DCA,39,214,18,11
2013,6,25,819,19,1243,43,AA,N5EYAA,655,JFK,STT,224,1623,8,19
2013,9,14,1300,0,1526,-21,UA,N17133,1519,EWR,MCO,129,937,13,0
2013,3,5,1348,56,1506,46,EV,N13968,4106,EWR,BNA,125,748,13,48
2013,7,5,1026,-4,1256,-14,UA,N77510,1289,EWR,MCO,132,937,10,26
2013,1,21,2137,12,2302,28,UA,N73251,1066,EWR,BOS,64,200,21,37
2013,8,10,1532,-3,1840,-16,DL,N375DA,2280,JFK,FLL,144,1069,15,32
2013,11,26,1517,-3,1801,6,MQ,N820MQ,3553,LGA,XNA,189,1147,15,17
2013,1,10,2124,-6,2334,-28,B6,N645JB,97,JFK,DEN,221,1626,21,24
2013,4,14,1050,0,1341,-19,DL,N910DE,1903,LGA,SRQ,158,1047,10,50
2013,4,5,1929,-1,2250,22,UA,N17233,1632,EWR,PBI,162,1023,19,29
2013,6,22,1157,2,1309,-1,MQ,N830MQ,3386,JFK,DCA,52,213,11,57
2013,7,25,1943,46,2149,37,9E,N826AY,4059,LGA,DAY,82,549,19,43
2013,1,23,1855,-5,2125,-9,FL,N928AT,645,LGA,ATL,117,762,18,55
2013,11,12,1827,22,1935,5,WN,N261WN,1710,EWR,MDW,103,711,18,27
2013,11,29,1639,-6,1745,-20,EV,N12540,5846,EWR,ROC,47,246,16,39
2013,5,26,1828,3,1938,-27,WN,N958WN,1067,LGA,BNA,107,764,18,28
2013,6,19,2116,-4,2342,-16,B6,N348JB,619,JFK,JAX,121,828,21,16
2013,3,29,1817,27,2140,39,UA,N75853,1139,EWR,LAX,335,2454,18,17
2013,7,21,2325,175,47,165,9E,N8588D,4079,JFK,BWI,46,184,23,25
2013,3,24,922,-7,1030,-15,EV,N13965,4529,EWR,IAD,43,212,9,22
2013,6,23,1326,-2,1525,-5,9E,N8771A,3970,EWR,CVG,87,569,13,26
2013,9,20,748,-2,1057,13,UA,N556UA,297,EWR,LAX,331,2454,7,48
2013,8,6,1458,-5,1641,-18,EV,N48901,4326,EWR,CLT,78,529,14,58
2013,2,15,553,-7,814,-11,MQ,N516MQ,4650,LGA,ATL,118,762,5,53
2013,2,2,1900,0,2116,-18,FL,N921AT,645,LGA,ATL,115,762,19,0
2013,8,22,820,-5,1207,63,DL,N3740C,857,JFK,SAN,336,2446,8,20
2013,5,16,1430,-5,1824,30,UA,N518UA,434,JFK,SFO,386,2586,14,30
2013,6,16,1600,15,1906,0,DL,N967DL,1129,LGA,MIA,140,1096,16,0
2013,7,19,1520,30,1709,17,US,N161UW,1543,LGA,CLT,79,544,15,20
2013,5,16,1402,7,1617,13,EV,N26141,4294,EWR,SAV,101,708,14,2
2013,1,8,1929,-1,2057,-18,EV,N11164,3274,LGA,CLE,70,419,19,29
2013,9,22,1406,6,1503,-3,B6,N306JB,2480,EWR,BOS,38,200,14,6
2013,4,19,919,50,1116,52,MQ,N539MQ,4607,LGA,CMH,73,479,9,19
2013,3,28,1528,-1,1825,-16,UA,N76517,1200,EWR,SAN,337,2425,15,28
2013,9,2,1804,124,1905,102,US,N737US,2187,LGA,DCA,42,214,18,4
2013,6,23,1457,-3,1657,5,US,N118US,802,EWR,CLT,82,529,14,57
2013,11,16,1022,-7,1150,-8,EV,N14542,4187,EWR,BNA,123,748,10,22
2013,10,22,1104,-1,1228,-2,WN,N783SW,453,LGA,MDW,116,725,11,4
2013,6,15,1913,3,2234,15,UA,N24224,1493,EWR,LAX,349,2454,19,13
2013,1,18,1154,-5,1308,-6,EV,N11544,4349,EWR,ORF,52,284,11,54
2013,7,9,914,-1,1203,-28,DL,N918DL,2379,LGA,FLL,146,1076,9,14
2013,10,2,1158,-2,1452,-14,DL,N723TW,423,JFK,LAX,326,2475,11,58
2013,5,31,958,-2,1303,-16,UA,N512UA,642,JFK,SFO,338,2586,9,58
2013,10,12,1652,-3,1945,-22,DL,N913DE,1854,LGA,FLL,142,1076,16,52
2013,11,28,1059,-1,1330,0,DL,N635DL,1647,LGA,ATL,112,762,10,59
2013,3,11,1738,-7,2002,-18,MQ,N739MQ,4413,LGA,XNA,177,1147,17,38
2013,3,7,838,3,1018,17,EV,N14573,4224,EWR,PWM,49,284,8,38
2013,6,25,2012,11,2308,14,B6,N547JB,1083,JFK,MCO,124,944,20,12
2013,10,13,1735,-6,1935,-9,EV,N14180,4380,EWR,MSP,146,1008,17,35
2013,4,1,2138,33,2338,39,EV,N14570,4700,EWR,CLT,94,529,21,38
2013,1,31,1945,95,2158,133,MQ,N722MQ,4484,LGA,BNA,157,764,19,45
2013,7,27,2115,-4,2213,-46,UA,N452UA,253,EWR,ORD,102,719,21,15
2013,2,7,1958,-2,2137,0,EV,N12540,4106,EWR,GSO,81,445,19,58
2013,10,22,756,-3,933,-4,B6,N178JB,885,JFK,RDU,78,427,7,56
2013,10,10,608,8,711,-19,UA,N456UA,279,EWR,ORD,98,719,6,8
2013,3,14,626,-4,807,-11,EV,N13553,4334,EWR,CMH,78,463,6,26
2013,10,3,1529,59,1716,42,EV,N131EV,5370,EWR,MSP,138,1008,15,29
2013,4,1,1321,106,1637,108,DL,N908DL,2044,LGA,MIA,166,1096,13,21
2013,8,29,1337,-8,1602,-48,AA,N329AA,117,JFK,LAX,302,2475,13,37
2013,9,22,829,59,1056,36,WN,N736SA,1975,LGA,HOU,197,1428,8,29
2013,7,10,1600,0,1904,15,B6,N589JB,543,EWR,PBI,132,1023,16,0
2013,4,2,1749,9,2048,4,DL,N3773D,1629,JFK,LAS,308,2248,17,49
2013,10,24,1156,-4,1301,-11,DL,N359NB,2451,JFK,BOS,38,187,11,56
2013,4,22,939,-6,1122,-2,B6,N346JB,885,JFK,RDU,82,427,9,39
2013,9,3,1828,-2,1956,-14,MQ,N539MQ,3134,EWR,ORD,108,719,18,28
2013,6,26,1752,-3,2130,45,AA,N3DYAA,785,LGA,DFW,176,1389,17,52
2013,6,13,1719,-3,2009,-4,UA,N13113,1109,EWR,MCO,146,937,17,19
2013,3,9,1747,17,1913,5,UA,N27733,1043,EWR,ORD,117,719,17,47
2013,10,24,859,51,1011,42,B6,N190JB,2702,JFK,BUF,58,301,8,59
2013,8,26,628,-6,815,-12,US,N195UW,745,EWR,CLT,85,529,6,28
2013,6,20,2142,-2,2249,-9,UA,N36272,1159,EWR,BOS,42,200,21,42
2013,12,30,1902,12,2046,16,MQ,N534MQ,3674,LGA,CLE,69,419,19,2
2013,7,16,1056,-4,1231,1,WN,N480WN,3297,LGA,BNA,100,764,10,56
2013,9,10,1802,2,1904,-13,US,N957UW,2158,LGA,BOS,40,184,18,2
2013,4,14,2127,13,2243,10,EV,N14180,4695,EWR,MHT,38,209,21,27
2013,7,22,1805,55,2151,96,AA,N327AA,181,JFK,LAX,324,2475,18,5
2013,5,25,1307,67,1554,49,AA,N320AA,3,JFK,LAX,321,2475,13,7
2013,8,22,2103,88,2308,45,9E,N908XJ,3350,JFK,JAX,107,828,21,3
2013,11,21,1156,6,1342,17,WN,N487WN,3566,LGA,BNA,115,764,11,56
2013,3,8,1236,76,1607,105,B6,N643JB,1,JFK,FLL,147,1069,12,36
2013,3,5,1800,0,2055,-14,B6,N568JB,989,JFK,FLL,152,1069,18,0
2013,9,1,734,-7,855,-15,UA,N78438,1149,EWR,ORD,104,719,7,34
2013,3,28,1259,-4,1539,-31,UA,N488UA,617,EWR,DFW,196,1372,12,59
2013,3,10,720,-10,809,-33,US,N949UW,1153,LGA,PHL,29,96,7,20
2013,10,12,2015,0,2152,-3,MQ,N534MQ,3535,JFK,CMH,63,483,20,15
2013,11,8,733,3,1103,3,VX,N844VA,11,JFK,SFO,361,2586,7,33
2013,4,14,1147,-13,1246,-29,9E,N932XJ,3341,JFK,BOS,41,187,11,47
2013,3,3,1555,0,1834,-27,DL,N3732J,91,JFK,LAS,318,2248,15,55
2013,3,2,1317,7,1805,-1,UA,N28457,1708,EWR,SJU,208,1608,13,17
2013,2,28,551,-9,808,-17,MQ,N8EGMQ,4650,LGA,ATL,115,762,5,51
2013,10,26,1830,-5,2122,-26,AS,N402AS,5,EWR,SEA,314,2402,18,30
2013,9,3,833,-2,1119,-1,B6,N659JB,1783,JFK,MCO,134,944,8,33
2013,12,8,710,-7,920,0,EV,N14904,4166,EWR,GSP,115,594,7,10
2013,1,30,1745,37,2038,14,UA,N812UA,250,EWR,LAX,331,2454,17,45
2013,9,27,828,-2,936,-11,9E,N8969A,3879,JFK,BWI,40,184,8,28
2013,9,4,1854,-10,2012,-18,EV,N11544,4224,EWR,MKE,113,725,18,54
2013,10,3,2004,4,2300,0,VX,N642VA,415,JFK,LAX,337,2475,20,4
2013,7,20,1117,-3,1240,-10,WN,N233LV,1882,LGA,MKE,112,738,11,17
2013,3,31,827,-2,1048,-9,B6,N351JB,611,JFK,JAX,119,828,8,27
2013,1,30,712,12,959,2,B6,N746JB,203,JFK,LAS,309,2248,7,12
2013,12,8,2134,11,41,49,B6,N534JB,97,JFK,DEN,253,1626,21,34
2013,12,12,754,-1,1114,4,DL,N358NW,874,LGA,MIA,174,1096,7,54
2013,4,15,954,-6,1311,0,UA,N76503,1485,EWR,FLL,177,1065,9,54
2013,5,6,2035,-5,2144,-16,MQ,N850MQ,4449,JFK,DCA,49,213,20,35
2013,8,21,929,0,1232,18,B6,N662JB,795,JFK,AUS,210,1521,9,29
2013,4,13,1430,-6,1758,3,UA,N525UA,364,JFK,SFO,354,2586,14,30
2013,11,27,1941,-3,2255,0,UA,N821UA,371,EWR,FLL,167,1065,19,41
2013,5,13,800,1,1109,0,AA,N3BCAA,2267,LGA,MIA,164,1096,8,0
2013,12,14,839,-1,1123,8,MQ,N531MQ,3419,LGA,ATL,131,762,8,39
2013,6,4,1901,1,2216,13,UA,N54241,112,EWR,SEA,333,2402,19,1
2013,11,27,2226,46,136,60,B6,N594JB,425,JFK,TPA,147,1005,22,26
2013,7,24,1357,17,1605,10,WN,N404WN,2261,EWR,PHX,290,2133,13,57
2013,6,21,1656,-4,1919,-19,DL,N348NW,1499,LGA,ATL,106,762,16,56
2013,12,14,2030,15,1,44,UA,N73270,1611,EWR,IAH,224,1400,20,30
2013,6,22,1110,-5,1213,-22,WN,N451WN,1506,LGA,MDW,99,725,11,10
2013,10,3,1157,-3,1504,-2,DL,N723TW,423,JFK,LAX,336,2475,11,57
2013,10,31,907,-3,1011,-14,B6,N304JB,1634,JFK,BTV,45,266,9,7
2013,3,24,2002,87,2214,90,DL,N331NW,2019,LGA,MSP,153,1020,20,2
2013,3,2,1806,-9,2122,-3,AS,N402AS,7,EWR,SEA,348,2402,18,6
2013,3,31,1352,-3,1640,-5,B6,N587JB,1783,JFK,MCO,142,944,13,52
2013,4,4,1228,-7,1546,-6,DL,N389DA,1375,JFK,SLC,284,1990,12,28
2013,10,21,818,-7,919,-16,AA,N3DTAA,84,JFK,BOS,39,187,8,18
2013,8,13,2135,39,110,71,UA,N34460,1037,EWR,LAX,343,2454,21,35
2013,4,24,823,-3,1032,22,EV,N14179,4088,EWR,MEM,147,946,8,23
2013,1,29,809,-8,1109,-18,DL,N310NW,1109,LGA,TPA,145,1010,8,9
2013,9,23,706,-4,946,-14,AA,N623AA,2493,JFK,MCO,132,944,7,6
2013,5,16,1820,-5,2136,6,UA,N24715,1587,EWR,RSW,153,1068,18,20
2013,7,31,2050,-10,2205,-30,AA,N4XXAA,371,LGA,ORD,110,733,20,50
2013,8,13,1727,-8,1927,-1,US,N677AW,687,EWR,CLT,91,529,17,27
2013,9,24,620,0,819,-4,EV,N16149,4535,EWR,MSP,152,1008,6,20
2013,6,30,1031,-5,1138,-23,EV,N18557,3817,EWR,MKE,107,725,10,31
2013,2,25,845,30,1057,45,EV,N14972,4264,EWR,MEM,160,946,8,45
2013,12,25,1852,-7,2133,-17,B6,N644JB,527,EWR,MCO,138,937,18,52
2013,10,18,653,-7,1022,-34,B6,N520JB,3,JFK,SJU,193,1598,6,53
2013,11,21,1356,1,1511,-14,WN,N763SW,3,LGA,MDW,118,725,13,56
2013,7,31,1420,65,1659,61,B6,N587JB,553,JFK,PBI,136,1028,14,20
2013,2,7,538,-2,1007,-9,B6,N612JB,725,JFK,BQN,181,1576,5,38
2013,3,3,1017,-3,1246,-44,AA,N3HMAA,731,LGA,DFW,182,1389,10,17
2013,5,6,850,-10,1144,-20,B6,N507JB,507,EWR,FLL,151,1065,8,50
2013,12,19,920,15,1218,-1,B6,N267JB,229,JFK,RSW,158,1074,9,20
2013,12,19,1228,136,1340,125,EV,N828AS,5736,LGA,IAD,45,229,12,28
2013,3,27,2007,2,2212,-6,EV,N15980,4219,EWR,IND,102,645,20,7
2013,7,12,2026,26,2251,26,MQ,N515MQ,3662,LGA,ATL,113,762,20,26
2013,6,30,919,19,1027,1,UA,N452UA,775,EWR,ORD,104,719,9,19
2013,11,30,2235,-10,2336,-17,B6,N292JB,108,JFK,PWM,45,273,22,35
2013,12,16,2102,2,2307,-10,9E,N298PQ,4010,LGA,CVG,102,585,21,2
2013,7,13,745,-2,850,-12,B6,N358JB,8,JFK,PWM,49,273,7,45
2013,3,20,1700,-1,2016,6,UA,N77518,80,EWR,MIA,178,1085,17,0
2013,5,9,1603,48,1853,47,DL,N920DL,2181,LGA,MCO,127,950,16,3
2013,10,1,1433,-3,1809,-26,B6,N597JB,703,JFK,SJU,193,1598,14,33
2013,10,12,1226,-5,1313,-16,EV,N13997,4133,EWR,PVD,31,160,12,26
2013,11,19,1332,-8,1638,-14,DL,N986DL,1779,LGA,FLL,149,1076,13,32
2013,12,5,812,1,1056,-10,B6,N584JB,1783,JFK,MCO,127,944,8,12
2013,3,15,653,-7,834,-5,UA,N447UA,287,LGA,ORD,123,733,6,53
2013,1,2,1429,29,1654,18,DL,N646DL,2247,LGA,ATL,122,762,14,29
2013,2,3,1927,-8,2142,-3,9E,N8416B,3899,JFK,CLE,81,425,19,27
2013,12,6,1037,52,1225,62,9E,N924XJ,4274,LGA,MKE,121,738,10,37
2013,8,25,2015,169,2207,149,EV,N13979,5892,EWR,CVG,84,569,20,15
