year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,7,24,1109,-6,1301,7,EV,N740EV,5273,LGA,PIT,53,335,11,9
2013,11,1,1622,3,1820,-19,UA,N432UA,485,EWR,DEN,217,1605,16,22
2013,12,10,1052,12,1456,46,VX,N629VA,23,JFK,SFO,371,2586,10,52
2013,8,23,1706,3,2004,10,UA,N73299,1714,LGA,IAH,190,1416,17,6
2013,11,11,1453,-6,1729,-9,DL,N924DL,2347,LGA,ATL,118,762,14,53
2013,6,17,2256,161,133,145,B6,N598JB,43,JFK,MCO,131,944,22,56
2013,3,4,1658,-2,2137,-33,DL,N3769L,329,JFK,SJU,188,1598,16,58
2013,3,10,724,-5,1014,-25,UA,N75436,1591,EWR,IAH,210,1400,7,24
2013,9,7,703,-2,944,-34,DL,N921DL,2003,LGA,MIA,143,1096,7,3
2013,10,9,2220,51,2326,47,EV,N13992,4509,EWR,PWM,49,284,22,20
2013,6,16,1416,7,1511,-6,B6,N184JB,1180,EWR,BOS,40,200,14,16
2013,6,19,1559,-5,1736,-12,EV,N724EV,5432,LGA,BNA,113,764,15,59
2013,6,15,1109,-6,1243,-12,AA,N471AA,327,LGA,ORD,115,733,11,9
2013,4,22,1142,-3,1431,0,B6,N266JB,625,JFK,HOU,208,1428,11,42
2013,12,23,820,20,916,6,AA,N3KLAA,84,JFK,BOS,31,187,8,20
2013,1,19,2028,-1,2122,-17,EV,N14907,4695,EWR,MHT,36,209,20,28
2013,11,3,1725,20,1946,19,UA,N574UA,509,LGA,DEN,228,1620,17,25
2013,2,17,1025,-5,1230,-24,DL,N310DE,2343,EWR,ATL,106,746,10,25
2013,2,14,1144,-6,1310,-15,FL,N923AT,353,LGA,CAK,65,397,11,44
2013,6,28,2226,146,111,131,UA,N24224,1680,EWR,MIA,147,1085,22,26
2013,6,10,2334,154,301,169,DL,N399DA,2065,JFK,FLL,145,1069,23,34
2013,10,29,1953,-10,2242,-26,B6,N592JB,1201,JFK,FLL,134,1069,19,53
2013,1,12,1254,-5,1404,-15,EV,N12996,4139,EWR,BUF,50,282,12,54
2013,12,10,1726,-3,2006,-3,DL,N353NB,527,LGA,ATL,137,762,17,26
2013,3,5,2258,118,2359,99,MQ,N539MQ,3744,EWR,ORD,103,719,22,58
2013,9,24,1712,-2,1817,-22,B6,N283JB,918,JFK,BOS,39,187,17,12
2013,3,26,2128,-1,2233,-12,EV,N12166,4206,EWR,BTV,45,266,21,28
2013,6,22,1026,1,1140,-25,AA,N466AA,325,LGA,ORD,109,733,10,26
2013,9,16,1523,-6,1731,-11,EV,N12900,4684,EWR,SDF,102,642,15,23
2013,4,1,1440,10,1731,-4,AA,N501AA,883,EWR,DFW,204,1372,14,40
2013,12,2,2131,1,2351,-8,B6,N648JB,97,JFK,DEN,236,1626,21,31
2013,4,5,2028,-2,2258,-17,B6,N306JB,619,JFK,JAX,122,828,20,28
2013,7,5,1926,16,2219,7,UA,N39423,1527,EWR,LAX,301,2454,19,26
2013,6,13,1622,157,1958,193,AA,N335AA,117,JFK,LAX,332,2475,16,22
2013,12,21,2042,-3,2242,-28,9E,N8587E,4033,LGA,TYS,105,647,20,42
2013,4,26,1238,-7,1509,24,DL,N322NB,1131,LGA,DTW,80,502,12,38
2013,9,21,1456,-4,1638,-19,US,N198UW,802,EWR,CLT,79,529,14,56
2013,7,3,1806,85,2038,85,EV,N12540,3854,EWR,ATL,121,746,18,6
2013,3,14,2004,-2,2305,-10,UA,N33714,1680,EWR,MIA,150,1085,20,4
2013,11,10,2144,44,2249,35,US,N762US,2197,LGA,DCA,39,214,21,44
2013,2,22,1605,-5,1739,7,9E,N8884E,3885,JFK,PHL,28,94,16,5
2013,6,27,700,0,805,-1,US,N959UW,2116,LGA,BOS,33,184,7,0
2013,9,3,1500,-5,1746,-7,UA,N563UA,350,EWR,TPA,142,997,15,0
2013,12,10,1937,50,2307,60,B6,N657JB,263,JFK,SEA,348,2422,19,37
2013,7,19,952,-8,1409,-21,HA,N380HA,51,JFK,HNL,595,4983,9,52
2013,4,8,1151,-4,1317,7,MQ,N838MQ,4425,JFK,DCA,52,213,11,51
2013,4,3,1446,-4,1627,-8,MQ,N815MQ,4403,JFK,RDU,77,427,14,46
2013,2,23,1232,-8,1441,-3,DL,N349NB,1131,LGA,DTW,96,502,12,32
2013,1,13,1743,-2,2040,-37,DL,N3753,1394,JFK,PDX,319,2454,17,43
2013,3,24,901,201,1204,194,AA,N5CGAA,1141,JFK,MIA,153,1089,9,1
2013,7,19,1651,-4,1835,-25,US,N655AW,681,EWR,PHX,259,2133,16,51
2013,6,27,1811,49,2109,56,UA,N34137,1109,EWR,MCO,140,937,18,11
2013,9,8,1525,20,1758,-12,AA,N3BSAA,1155,LGA,DFW,172,1389,15,25
2013,12,27,653,3,938,-35,UA,N25705,1665,EWR,LAX,326,2454,6,53
2013,3,1,1232,-3,1521,-45,DL,N3749D,2174,JFK,SLC,259,1990,12,32
2013,6,20,1125,0,1424,-16,AA,N3DXAA,2099,LGA,MIA,154,1096,11,25
2013,12,13,556,-3,713,-5,EV,N12122,6177,EWR,IAD,45,212,5,56
2013,11,4,1750,-5,1947,17,MQ,N531MQ,3301,LGA,RDU,69,431,17,50
2013,8,13,208,129,600,136,B6,N579JB,1503,JFK,SJU,209,1598,2,8
2013,11,22,1445,-5,1545,-31,9E,N8946A,2940,JFK,BWI,38,184,14,45
2013,7,24,1227,-3,1526,6,WN,N554WN,40,LGA,HOU,195,1428,12,27
2013,10,13,1933,-2,2237,11,UA,N76523,1429,EWR,LAS,312,2227,19,33
2013,3,29,556,-4,738,-18,EV,N724EV,5068,EWR,DTW,80,488,5,56
2013,8,29,659,-1,942,-22,DL,N199DN,763,JFK,LAX,307,2475,6,59
2013,9,1,1004,-6,1101,-34,MQ,N506MQ,3670,LGA,BNA,101,764,10,4
2013,7,19,2101,61,2330,24,UA,N435UA,436,EWR,FLL,136,1065,21,1
2013,3,13,1542,-1,1723,13,9E,N8960A,4135,JFK,BWI,41,184,15,42
2013,12,16,845,0,1042,-11,US,N741UW,2071,LGA,CLT,92,544,8,45
2013,11,29,1120,-5,1252,-23,MQ,N5PBMQ,2876,LGA,STL,134,888,11,20
2013,7,14,2121,36,2305,-3,9E,N909XJ,3470,JFK,CVG,80,589,21,21
2013,9,6,1340,-5,1523,-21,US,N760US,1802,JFK,CLT,81,541,13,40
2013,5,6,1847,17,2151,-13,UA,N39423,1127,EWR,SFO,315,2565,18,47
2013,4,2,941,85,1132,79,EV,N16918,4101,EWR,MEM,156,946,9,41
2013,10,23,1304,-11,1508,-12,9E,N8688C,3795,EWR,CVG,101,569,13,4
2013,7,30,1702,3,2019,7,UA,N39415,1284,EWR,SFO,346,2565,17,2
2013,4,7,1943,-2,2246,-14,AA,N3CSAA,1709,LGA,MIA,158,1096,19,43
2013,9,13,1447,-2,1803,13,UA,N422UA,501,LGA,IAH,193,1416,14,47
2013,12,10,1548,53,1922,62,AA,N3BCAA,2297,LGA,MIA,176,1096,15,48
2013,9,29,1636,-4,1802,-16,EV,N14902,3813,EWR,GSO,66,445,16,36
2013,4,23,607,-8,752,-26,EV,N371CA,4901,EWR,MSP,148,1008,6,7
2013,9,1,817,-3,1201,-29,AA,N5FFAA,1357,JFK,SJU,199,1598,8,17
2013,3,11,1033,3,1256,8,DL,N3735D,2343,EWR,ATL,120,746,10,33
2013,4,9,1802,122,1946,135,UA,N73283,1492,EWR,ORD,115,719,18,2
2013,7,21,955,-5,1448,18,HA,N383HA,51,JFK,HNL,629,4983,9,55
2013,1,19,1849,-1,2148,-24,DL,N380DA,2159,JFK,MCO,136,944,18,49
2013,6,19,749,-3,928,-4,EV,N41104,4099,EWR,STL,130,872,7,49
2013,6,7,1309,9,1550,-5,VX,N631VA,411,JFK,LAX,312,2475,13,9
2013,11,15,818,-4,1134,-7,UA,N37465,1626,EWR,SAN,352,2425,8,18
2013,10,2,1633,3,1936,-4,AA,N319AA,181,JFK,LAX,335,2475,16,33
2013,8,13,906,6,1223,27,DL,N707TW,120,JFK,LAX,341,2475,9,6
2013,4,8,2135,-5,2227,-22,UA,N78285,1066,EWR,BOS,33,200,21,35
2013,9,3,1735,10,2013,-24,UA,N535UA,617,EWR,SFO,314,2565,17,35
2013,5,19,629,-1,840,-29,UA,N77518,1506,EWR,LAS,286,2227,6,29
2013,8,20,758,-2,922,7,US,N755US,2171,LGA,DCA,40,214,7,58
2013,9,2,2218,473,2349,444,EV,N744EV,4949,LGA,GSO,69,461,22,18
2013,3,8,2311,116,21,127,EV,N14558,4404,EWR,PVD,43,160,23,11
2013,2,25,1949,310,2056,300,EV,N14923,4353,EWR,BUF,50,282,19,49
2013,9,17,1200,0,1254,-16,WN,N968WN,295,EWR,MDW,100,711,12,0
2013,7,19,1834,59,2031,54,YV,N931LR,2751,LGA,CLT,77,544,18,34
2013,1,29,1714,4,1855,-17,US,N559UW,894,LGA,CLT,85,544,17,14
2013,11,17,2104,171,2210,156,EV,N13975,4131,EWR,RIC,51,277,21,4
2013,5,30,720,-5,844,-21,AA,N433AA,305,LGA,ORD,105,733,7,20
2013,3,22,806,-4,905,-20,AA,N3EEAA,1838,JFK,BOS,37,187,8,6
2013,1,18,2120,-10,16,-9,B6,N746JB,383,LGA,FLL,155,1076,21,20
2013,4,28,2210,375,2321,366,MQ,N523MQ,3695,EWR,ORD,98,719,22,10
2013,6,14,556,-4,731,-20,EV,N131EV,5559,EWR,DTW,75,488,5,56
2013,11,15,853,-7,1141,-16,B6,N523JB,27,EWR,MCO,141,937,8,53
2013,10,5,754,-1,902,-8,MQ,N806MQ,3370,JFK,DCA,41,213,7,54
2013,4,24,1528,13,1840,10,UA,N14237,1210,EWR,SFO,349,2565,15,28
2013,7,8,648,-7,842,-24,US,N667AW,71,EWR,PHX,269,2133,6,48
2013,2,14,1525,-4,1638,-4,EV,N11119,4385,EWR,PWM,53,284,15,25
2013,5,2,1725,25,1952,-3,AA,N3FKAA,257,JFK,LAS,297,2248,17,25
2013,10,17,1025,0,1331,-9,UA,N512UA,642,JFK,SFO,341,2586,10,25
2013,9,19,1621,-8,1826,-36,US,N545UW,629,JFK,PHX,283,2153,16,21
2013,6,8,1829,14,2015,-23,9E,N909XJ,3285,JFK,DTW,86,509,18,29
2013,8,8,1555,5,1956,71,AA,N3GXAA,763,LGA,DFW,197,1389,15,55
2013,3,7,1859,-1,2314,34,DL,N721TW,87,JFK,LAX,344,2475,18,59
2013,3,28,1049,-6,1342,0,B6,N653JB,1183,JFK,MCO,137,944,10,49
2013,11,28,721,16,919,3,EV,N13550,3842,EWR,GRR,100,605,7,21
2013,6,1,926,-4,1027,-17,B6,N296JB,56,JFK,BTV,46,266,9,26
2013,4,6,1327,-2,1535,-7,EV,N17146,4087,EWR,IND,101,645,13,27
2013,5,9,2215,49,2311,35,EV,N14905,3807,EWR,PVD,37,160,22,15
2013,3,23,828,-2,1209,30,UA,N453UA,752,EWR,FLL,191,1065,8,28
2013,2,1,1926,6,2315,0,DL,N3752,1345,JFK,PHX,303,2153,19,26
2013,9,30,824,16,1058,0,UA,N76522,1154,EWR,TPA,134,997,8,24
2013,5,24,812,26,955,28,EV,N13968,3854,EWR,GSO,71,445,8,12
2013,2,16,1642,47,1943,43,DL,N335NB,2377,LGA,MCO,158,950,16,42
2013,8,15,1815,0,2139,4,DL,N187DN,17,JFK,LAX,333,2475,18,15
2013,12,10,740,-5,1150,54,DL,N316NB,2395,LGA,PBI,167,1035,7,40
2013,5,11,557,-3,708,-7,WN,N296WN,2213,EWR,MDW,106,711,5,57
2013,3,5,750,-5,947,-31,9E,N930XJ,3353,JFK,DTW,88,509,7,50
2013,11,7,614,-6,839,13,9E,N927XJ,3572,EWR,MSP,175,1008,6,14
2013,2,20,1719,-6,1955,1,UA,N595UA,509,LGA,DEN,234,1620,17,19
2013,1,19,1701,-1,1759,-27,UA,N24729,1131,EWR,BOS,41,200,17,1
2013,8,28,1115,75,1306,95,EV,N832AS,5736,LGA,IAD,70,229,11,15
2013,7,2,1820,-5,2104,-41,AS,N423AS,7,EWR,SEA,311,2402,18,20
2013,7,3,2230,90,5,75,MQ,N510MQ,3384,LGA,CLT,75,544,22,30
2013,10,25,1956,-3,2248,-14,UA,N26210,1115,EWR,TPA,140,997,19,56
2013,2,1,953,-5,1107,-30,UA,N825UA,258,LGA,ORD,110,733,9,53
2013,3,5,1852,-8,2049,-33,9E,N936XJ,3439,JFK,CVG,98,589,18,52
2013,9,17,651,26,828,28,MQ,N725MQ,3525,LGA,RDU,68,431,6,51
2013,10,9,1625,0,1910,-22,B6,N563JB,423,JFK,LAX,323,2475,16,25
2013,11,1,1739,4,2108,13,AA,N357AA,2351,JFK,MIA,165,1089,17,39
2013,7,23,947,-2,1328,45,UA,N825UA,554,EWR,FLL,174,1065,9,47
2013,6,27,1816,1,2213,33,DL,N192DN,17,JFK,LAX,329,2475,18,16
2013,8,8,1208,33,1411,30,DL,N960DN,2219,LGA,MSP,143,1020,12,8
2013,6,4,1911,1,2212,-28,AA,N328AA,21,JFK,LAX,327,2475,19,11
2013,10,24,703,3,1009,-6,DL,N195DN,420,JFK,LAX,329,2475,7,3
2013,12,26,1106,66,1402,75,B6,N766JB,483,JFK,MCO,146,944,11,6
2013,9,20,1513,-7,1819,-19,DL,N327NB,1982,LGA,MIA,140,1096,15,13
2013,1,14,1436,-4,1727,-19,UA,N18223,1579,EWR,MIA,153,1085,14,36
2013,4,3,1953,-2,2138,28,AA,N3GJAA,1762,JFK,BOS,43,187,19,53
2013,5,27,1704,2,1826,-19,UA,N34460,1293,EWR,ORD,117,719,17,4
2013,4,1,1455,4,1801,15,B6,N706JB,141,JFK,PBI,152,1028,14,55
2013,2,4,2100,60,2235,58,EV,N14907,4106,EWR,GSO,76,445,21,0
2013,2,14,1434,4,1745,-30,DL,N709TW,2126,JFK,SFO,345,2586,14,34
2013,3,23,936,-4,1257,7,AA,N3BMAA,1871,LGA,MIA,156,1096,9,36
2013,4,12,1524,25,1805,28,DL,N642DL,2347,LGA,ATL,116,762,15,24
2013,2,27,1951,56,2256,16,VX,N642VA,29,JFK,SFO,335,2586,19,51
2013,3,18,1156,-4,1451,13,DL,N675DL,1947,LGA,ATL,117,762,11,56
2013,8,4,849,-1,1227,-24,DL,N3752,301,JFK,SJU,194,1598,8,49
2013,10,20,1456,1,1732,9,9E,N923XJ,3326,JFK,IND,106,665,14,56
2013,4,19,1321,81,1458,75,EV,N14177,5679,EWR,CMH,79,463,13,21
2013,8,30,1901,26,2143,8,9E,N903XJ,3325,JFK,DFW,173,1391,19,1
2013,4,1,2213,88,105,72,B6,N294JB,629,JFK,HOU,209,1428,22,13
2013,7,19,605,-5,743,-25,DL,N363NW,1919,LGA,MSP,135,1020,6,5
2013,1,5,725,3,824,-6,EV,N21129,4227,EWR,BWI,32,169,7,25
2013,4,28,738,18,936,1,WN,N403WN,1953,EWR,DEN,217,1605,7,38
2013,3,29,1850,-5,2009,-34,DL,N320NB,1129,LGA,PIT,55,335,18,50
2013,7,5,1033,-1,1201,-5,EV,N11150,4662,EWR,RDU,66,416,10,33
2013,8,24,956,-4,1115,-18,UA,N411UA,673,LGA,ORD,103,733,9,56
2013,11,12,1501,13,1808,11,UA,N23721,1186,EWR,MIA,164,1085,15,1
2013,12,7,1751,210,1900,202,EV,N829AS,5712,JFK,IAD,48,228,17,51
2013,6,25,1053,-2,1216,-19,MQ,N738MQ,3466,LGA,RDU,65,431,10,53
2013,2,22,1338,-7,1701,-4,AA,N3DVAA,1073,LGA,MIA,158,1096,13,38
2013,3,5,1440,-10,1607,-20,9E,N8980A,4357,JFK,ORF,55,290,14,40
2013,4,27,2144,-2,131,-11,B6,N239JB,701,JFK,SJU,194,1598,21,44
2013,5,16,2148,0,42,-18,UA,N45440,1424,EWR,PBI,138,1023,21,48
2013,7,18,1115,5,1438,31,B6,N517JB,1129,JFK,RSW,166,1074,11,15
2013,11,22,656,-4,856,6,WN,N606SW,4418,EWR,STL,153,872,6,56
2013,2,11,1819,-1,1944,-21,AA,N3GTAA,353,LGA,ORD,126,733,18,19
2013,1,22,1155,-5,1513,-16,DL,N624AG,863,JFK,LAX,340,2475,11,55
2013,7,31,945,1,1221,17,EV,N21154,4140,EWR,ATL,116,746,9,45
2013,9,1,1049,-1,1244,-6,MQ,N519MQ,3689,LGA,DTW,81,502,10,49
2013,3,6,1532,-8,1719,-29,EV,N16541,4352,EWR,CVG,90,569,15,32
2013,1,27,711,-4,1001,-34,AA,N3FYAA,825,JFK,FLL,150,1069,7,11
2013,2,27,1214,24,1450,13,EV,N710EV,5060,LGA,JAX,129,833,12,14
2013,2,15,1853,3,2021,-20,DL,N365NB,1235,LGA,PIT,64,335,18,53
2013,3,11,1059,-1,1324,-21,UA,N36444,109,EWR,LAS,305,2227,10,59
2013,1,1,957,144,1056,123,UA,N534UA,856,EWR,BOS,37,200,9,57
2013,5,8,1627,17,1916,10,UA,N71411,1593,EWR,MCO,136,937,16,27
2013,5,27,912,-3,1214,-1,VX,N835VA,161,EWR,LAX,334,2454,9,12
2013,5,30,1151,-4,1308,-2,MQ,N800MQ,4425,JFK,DCA,57,213,11,51
2013,11,22,1026,-4,1254,6,DL,N767NC,2343,EWR,ATL,119,746,10,26
2013,10,7,1123,-5,1243,13,B6,N239JB,2380,EWR,BOS,46,200,11,23
2013,12,15,1250,5,1546,-9,WN,N927WN,3996,EWR,HOU,219,1411,12,50
2013,7,22,1502,3,1608,-12,UA,N829UA,236,EWR,BOS,33,200,15,2
2013,10,20,1520,15,1810,8,DL,N335NB,2181,LGA,MCO,142,950,15,20
2013,1,28,2030,5,2313,-18,UA,N474UA,299,EWR,DFW,200,1372,20,30
2013,7,14,1727,-2,1930,-54,UA,N15710,1408,EWR,SAN,288,2425,17,27
2013,10,11,1052,-3,1338,-18,DL,N382DA,1275,JFK,SLC,261,1990,10,52
2013,1,15,1033,3,1355,-20,VX,N844VA,23,JFK,SFO,361,2586,10,33
2013,10,3,1224,17,1333,13,EV,N26545,5675,EWR,BTV,48,266,12,24
2013,5,7,2051,-9,2326,-12,B6,N504JB,399,LGA,MCO,135,950,20,51
2013,5,13,2003,33,2229,59,EV,N12195,4543,EWR,DSM,141,1017,20,3
2013,8,13,2138,14,2350,33,EV,N11548,4700,EWR,CLT,86,529,21,38
2013,2,25,613,-2,905,10,9E,N200PQ,3623,JFK,ATL,130,760,6,13
2013,1,7,1737,-8,2009,-11,MQ,N711MQ,4413,LGA,XNA,170,1147,17,37
2013,11,16,1543,-2,1651,-14,AA,N3HCAA,256,JFK,BOS,41,187,15,43
2013,12,22,1945,65,2134,65,9E,N604LR,2908,JFK,BUF,63,301,19,45
2013,7,6,1411,12,1601,5,US,N667AW,688,EWR,PHX,267,2133,14,11
2013,7,26,1937,7,2129,17,9E,N602LR,3385,JFK,BOS,43,187,19,37
2013,10,28,1757,-2,2127,25,UA,N596UA,535,JFK,LAX,360,2475,17,57
2013,6,2,2158,33,2315,16,DL,N324US,985,JFK,BOS,35,187,21,58
2013,5,9,1244,-1,1526,-17,B6,N760JB,505,EWR,FLL,144,1065,12,44
2013,6,18,1717,77,1834,73,US,N746UW,2181,LGA,DCA,45,214,17,17
2013,6,27,1433,34,1729,5,DL,N703TW,1565,JFK,SFO,332,2586,14,33
2013,12,24,627,-4,949,-9,UA,N590UA,398,JFK,LAX,356,2475,6,27
2013,7,20,1024,-6,1316,35,EV,N11137,4087,EWR,IND,109,645,10,24
2013,11,1,1327,2,1808,105,UA,N48127,1054,EWR,LAX,327,2454,13,27
2013,12,22,759,0,1040,-14,DL,N329NW,2263,LGA,MCO,133,950,7,59
2013,3,4,821,-3,940,-34,EV,N14959,4548,EWR,RDU,64,416,8,21
2013,6,29,1935,-1,2221,-12,B6,N662JB,1271,LGA,FLL,145,1076,19,35
2013,7,22,755,0,946,-3,B6,N267JB,1273,JFK,CHS,88,636,7,55
2013,8,11,1930,0,2222,-2,DL,N389DA,1485,LGA,MCO,127,950,19,30
2013,11,2,1028,-1,1319,-9,UA,N17233,1030,LGA,IAH,202,1416,10,28
2013,8,1,940,11,1117,27,EV,N11140,4240,EWR,BUF,51,282,9,40
2013,9,24,1525,-3,1727,-10,EV,N14198,4181,EWR,MCI,154,1092,15,25
2013,8,25,1133,-5,1358,-17,UA,N41135,1550,EWR,MCO,118,937,11,33
2013,10,30,1750,25,2117,37,VX,N640VA,169,EWR,LAX,355,2454,17,50
2013,1,22,1550,90,1820,120,MQ,N539MQ,4588,LGA,MSP,161,1020,15,50
2013,12,23,623,-1,920,-3,UA,N538UA,566,EWR,TPA,151,997,6,23
2013,4,6,1029,-6,1243,0,EV,N24128,4118,EWR,CHS,94,628,10,29
2013,9,11,815,-7,1008,-29,EV,N17108,4419,EWR,XNA,149,1131,8,15
2013,4,19,15,290,129,247,9E,N928XJ,3525,JFK,ORD,111,740,0,15
2013,12,9,709,4,908,18,WN,N373SW,1352,EWR,STL,161,872,7,9
2013,2,5,1546,1,1804,-11,DL,N340NB,1942,EWR,ATL,114,746,15,46
2013,7,26,858,-2,1029,7,US,N758US,2167,LGA,DCA,43,214,8,58
2013,3,20,631,1,748,-1,EV,N15572,4533,EWR,BUF,51,282,6,31
2013,5,6,1309,-1,1420,-3,EV,N11187,4681,EWR,IAD,50,212,13,9
2013,4,13,1559,0,1815,17,EV,N16911,4356,EWR,CVG,106,569,15,59
2013,7,1,1434,76,1613,96,EV,N11109,4517,EWR,BNA,127,748,14,34
2013,2,16,701,6,1014,-15,DL,N723TW,1415,JFK,SLC,277,1990,7,1
2013,1,3,1438,-7,1627,-7,EV,N13914,4596,EWR,STL,151,872,14,38
2013,4,12,813,3,1038,8,FL,N927AT,346,LGA,ATL,117,762,8,13
2013,10,17,1729,-6,1932,-14,YV,N923FJ,2751,LGA,CLT,92,544,17,29
2013,10,1,2056,0,2304,-12,EV,N18120,4397,EWR,MSY,155,1167,20,56
2013,3,8,1109,39,1457,62,AA,N349AA,179,JFK,SFO,351,2586,11,9
2013,5,28,1949,19,2240,36,EV,N33182,4514,EWR,ATL,105,746,19,49
2013,10,2,1341,-9,1455,-31,EV,N758EV,5181,LGA,MSN,113,812,13,41
2013,10,20,634,-6,832,-6,EV,N16178,4166,EWR,GSP,101,594,6,34
2013,1,7,1706,1,1956,-12,B6,N638JB,143,JFK,PBI,142,1028,17,6
2013,7,9,1109,-6,1246,-9,AA,N4XGAA,327,LGA,ORD,112,733,11,9
2013,4,14,1911,-4,2145,-17,DL,N3735D,245,JFK,PHX,310,2153,19,11
2013,7,25,1156,-4,1403,12,US,N119US,931,JFK,CLT,100,541,11,56
2013,4,11,553,-7,659,-13,EV,N820AS,5752,LGA,IAD,45,229,5,53
2013,6,2,639,-6,906,0,US,N656AW,334,EWR,PHX,288,2133,6,39
2013,10,11,1411,-4,1550,0,AA,N596AA,1170,LGA,STL,121,888,14,11
2013,2,6,1617,-3,1854,-21,UA,N33264,1686,EWR,MCO,136,937,16,17
2013,12,30,758,-2,949,-17,DL,N361NB,2119,LGA,MSP,155,1020,7,58
2013,6,16,1300,5,1536,-6,B6,N760JB,141,JFK,PBI,135,1028,13,0
2013,11,1,900,0,1205,-1,B6,N641JB,1701,JFK,FLL,164,1069,9,0
2013,5,25,1800,15,2027,-4,B6,N519JB,527,EWR,MCO,121,937,18,0
2013,10,14,602,2,716,-5,UA,N27724,1198,LGA,ORD,107,733,6,2
2013,2,12,1800,30,2118,28,AA,N396AA,543,JFK,MIA,166,1089,18,0
2013,11,25,931,-2,1059,14,UA,N439UA,325,EWR,BOS,36,200,9,31
2013,4,19,1541,12,1739,-6,UA,N515UA,236,EWR,DEN,218,1605,15,41
2013,9,10,1944,-3,2252,2,B6,N712JB,201,JFK,FLL,141,1069,19,44
2013,6,16,931,-14,1204,-36,B6,N746JB,393,LGA,MCO,120,950,9,31
2013,4,2,2355,-4,346,7,B6,N768JB,727,JFK,BQN,194,1576,23,55
2013,7,28,1646,11,1922,67,B6,N373JB,2302,JFK,BUF,63,301,16,46
2013,12,11,1201,-9,1304,-20,9E,N905XJ,2902,JFK,BOS,41,187,12,1
2013,12,28,1721,6,1851,1,WN,N487WN,1759,LGA,BNA,121,764,17,21
2013,5,22,1629,-1,2014,4,VX,N853VA,27,JFK,SFO,353,2586,16,29
2013,11,10,1935,23,2047,11,EV,N11155,4498,EWR,PWM,47,284,19,35
2013,3,15,630,0,1048,8,AA,N3AYAA,413,JFK,SJU,214,1598,6,30
2013,12,26,939,-11,1105,-18,FL,N928AT,160,LGA,CAK,71,397,9,39
2013,2,20,1518,2,1818,6,B6,N648JB,537,EWR,TPA,149,997,15,18
2013,7,16,1630,1,1905,12,US,N542UW,17,JFK,PHX,271,2153,16,30
2013,5,23,13,268,116,231,AA,N501AA,361,LGA,ORD,109,733,0,13
2013,10,24,1123,-6,1331,-6,EV,N16999,4445,EWR,IND,106,645,11,23
2013,5,8,726,-9,1019,-51,VX,N852VA,11,JFK,SFO,331,2586,7,26
2013,5,20,749,-6,1007,3,9E,N8543F,3879,EWR,CVG,92,569,7,49
2013,12,13,1935,-5,2222,-21,B6,N634JB,1271,LGA,FLL,144,1076,19,35
2013,10,11,1353,8,1643,-17,AA,N3CNAA,1073,LGA,MIA,145,1096,13,53
2013,11,1,1346,54,1530,40,EV,N13997,3852,EWR,DTW,85,488,13,46
2013,1,13,1002,-3,1247,-28,UA,N455UA,789,EWR,FLL,148,1065,10,2
2013,10,29,653,-7,914,-28,DL,N904DL,1547,LGA,ATL,109,762,6,53
2013,12,15,2311,221,15,208,EV,N829AS,5714,JFK,IAD,46,228,23,11
2013,3,24,2159,-1,2300,6,EV,N21130,5670,EWR,BWI,38,169,21,59
2013,11,4,1629,-1,1941,1,AA,N332AA,181,JFK,LAX,337,2475,16,29
2013,1,26,631,-4,922,-12,B6,N516JB,983,LGA,TPA,149,1010,6,31
2013,8,11,754,-1,1031,-26,DL,N941DL,2395,LGA,PBI,141,1035,7,54
2013,4,23,1447,-3,1658,31,9E,N8808H,4357,JFK,ORF,56,290,14,47
2013,5,6,1045,-1,1144,-21,EV,N13992,4510,EWR,MKE,102,725,10,45
2013,7,11,1618,-2,1917,-6,B6,N635JB,1117,LGA,TPA,145,1010,16,18
2013,8,23,1434,214,1714,197,DL,N359NW,1443,LGA,MCO,129,950,14,34
2013,9,24,1945,-2,2220,-30,B6,N646JB,201,JFK,FLL,132,1069,19,45
2013,11,16,455,-5,650,-1,US,N174US,1895,EWR,CLT,85,529,4,55
2013,4,3,2034,-6,2207,7,MQ,N824MQ,4449,JFK,DCA,50,213,20,34
2013,8,31,953,-7,1254,-26,AA,N3CWAA,1813,LGA,MIA,142,1096,9,53
2013,6,22,1422,-3,1525,-24,EV,N17138,4128,EWR,MSN,111,799,14,22
2013,9,3,857,-3,1142,-22,DL,N711ZX,120,JFK,LAX,303,2475,8,57
2013,6,17,1656,-3,2006,6,UA,N497UA,442,EWR,SAT,217,1569,16,56
2013,12,19,2104,158,2216,149,EV,N14203,4131,EWR,RIC,52,277,21,4
2013,9,14,1345,-15,1434,-32,B6,N192JB,2480,EWR,BOS,36,200,13,45
2013,9,10,1829,100,2113,130,EV,N15910,4294,EWR,SAV,95,708,18,29
2013,6,14,1741,6,2106,-2,DL,N707TW,1543,JFK,SEA,320,2422,17,41
2013,10,7,823,3,1239,9,AA,N5FAAA,1357,JFK,SJU,216,1598,8,23
2013,2,24,653,-7,958,-17,AA,N3HCAA,2279,LGA,MIA,161,1096,6,53
2013,11,30,2152,2,31,-5,B6,N591JB,1183,JFK,MCO,133,944,21,52
2013,5,3,2009,-4,2241,-23,UA,N37437,1551,EWR,IAH,184,1400,20,9
